"Identificador de URL";"Nombre";"Categorías";"Imagen";"Precio";"Stock";"Descripción";"Mostrar en tienda";"Producto Físico"
"Dispositivo-Deco-[Gold-Sand]";"Saphirus Dispensador Arena Dorada con toque lateral - Linea Deco";"Dispositivos Deco";"https://saphirus.com.ar/wp-content/uploads/2022/04/saphirus-dispensador-linea-deco-golden-sand.jpg";15000.00;NO;"Equipo Analógico con toque lateral. Su diseño exclusivo y moderno te permitirá decorar tus espacios al mismo tiempo que los aromatiza. Son muy sencillos de regular e ideales para renovar los ambientes de tu hogar, oficina, comercio o donde más te guste.";"SI";"SI"
"Dispositivo-Deco-[Soft-Rose]";"Saphirus Dispensador Soft Rosa con toque lateral - Linea Deco";"Dispositivos Deco";"https://saphirus.com.ar/wp-content/uploads/2024/04/20240424-dispensador-linea-deco-soft-rose-saphirus.jpg";15000.00;NO;"Equipo Analógico con toque lateral. Su diseño exclusivo y moderno te permitirá decorar tus espacios al mismo tiempo que los aromatiza. Son muy sencillos de regular e ideales para renovar los ambientes de tu hogar, oficina, comercio o donde más te guste.";"SI";"SI"

# "ANTIHUMEDAD [4 productos]"
"antihumedad-[385g]";"Antihumedad 385g";"Antihumedad";"https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Antihumedad_385g-Saphirus_fb-430x430.jpg";9000.00;NO;"El Antihumedad Saphirus absorbe el exceso de humedad del ambiente depositándola en forma de líquido en la parte inferior del recipiente. Indicado para reducir problemas derivados de la humedad tales como hongos, moho y malos olores.  Puede ser utilizado en placares, habitaciones, vestidores y pequeños espacios. Es indicado tambien para evitar malos olores en prendas de vestir.";"SI";"SI"
"antihumedad-[285g]";"Antihumedad 285g";"Antihumedad";"https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Antihumedad_385g-Saphirus_fb-430x430.jpg";6900.00;NO;"El Antihumedad Saphirus absorbe el exceso de humedad del ambiente depositándola en forma de líquido en la parte inferior del recipiente. Indicado para reducir problemas derivados de la humedad tales como hongos, moho y malos olores.  Puede ser utilizado en placares, habitaciones, vestidores y pequeños espacios. Es indicado tambien para evitar malos olores en prendas de vestir.";"SI";"SI"
"antihumedad-[145g]";"Antihumedad 145g";"Antihumedad";"https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Antihumedad_385g-Saphirus_fb-430x430.jpg";4500.00;NO;"El Antihumedad Saphirus absorbe el exceso de humedad del ambiente depositándola en forma de líquido en la parte inferior del recipiente. Indicado para reducir problemas derivados de la humedad tales como hongos, moho y malos olores.  Puede ser utilizado en placares, habitaciones, vestidores y pequeños espacios. Es indicado tambien para evitar malos olores en prendas de vestir.";"SI";"SI"
"antihumedad-[250g]";"Antihumedad Percha 250g";"Antihumedad";"https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Antihumedad_385g-Saphirus_fb-430x430.jpg";6600.00;NO;"El Antihumedad Saphirus absorbe el exceso de humedad del ambiente depositándola en forma de líquido en la parte inferior del recipiente. Indicado para reducir problemas derivados de la humedad tales como hongos, moho y malos olores.  Puede ser utilizado en placares, habitaciones, vestidores y pequeños espacios. Es indicado tambien para evitar malos olores en prendas de vestir.";"SI";"SI"


# "TARJETAS AROMATICAS [6 productos]"
"tarjeta-aromatica-[cereza malbec]";"Tarjeta Aromática Cereza Malbec";"Tarjetas Aromáticas";"https://saphirus.com.ar/wp-content/uploads/2022/04/Cereza-Malbec-700x700.png, https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Tarjetas-Cerezas-Malbec-Saphirus-fb-700x700.jpg";500.00;NO;"Fragancia inspirada en el mundo del vino. Frutos rojos y negros, como la ciruela y la mora, son envueltos por una nota de cedro y roble donde las especias dulces juegan un papel principal.";"SI";"SI"
"tarjeta-aromatica-[cereza malbec]";"Tarjeta Aromatica Lima y Menta";"Tarjetas Aromáticas";"https://saphirus.com.ar/wp-content/uploads/2022/04/Lima-y-Menta-700x700.png, https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Tarjetas-Lima-Menta-Saphirus-fb-700x700.jpg";500.00;NO;"Aromas cítrico, con una salida aldehídica y mentolada que reposa en una gama de picantes notas verdes.";"SI";"SI"
"tarjeta-aromatica-[cereza malbec]";"Tarjeta Aromática Frutos Tropicales";"Tarjetas Aromáticas";"https://saphirus.com.ar/wp-content/uploads/2022/04/Frutos-Tropicales-700x700.png, https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Tarjetas-Frutos-Tropicales-Saphirus-fb-700x700.jpg";500.00;NO;"Fragancia frutal brillante que se inicia con notas cítricas y frutos rojos con tonalidades golosas.";"SI";"SI"
"tarjeta-aromatica-[cereza malbec]";"Tarjeta Aromática Rosas y Neroli";"Tarjetas Aromáticas";"https://saphirus.com.ar/wp-content/uploads/2022/04/Rosas-y-Neroli-700x700.png, https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Tarjetas-Rosas-Neroli-Saphirus-fb-700x700.jpg";500.00;NO;"Su salida esta compuesta de notas frescas de bergamota y un corazón de neroli y rosas, construido sobre un fondo cálido de ámbar y almizcle.";"SI";"SI"
"tarjeta-aromatica-[cereza malbec]";"Tarjeta Aromática Magnolia y Vainilla";"Tarjetas Aromáticas";"https://saphirus.com.ar/wp-content/uploads/2022/04/Magnolia-y-Vainilla-700x700.png, https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Tarjetas-Magnolia-Vainilla-Saphirus-fb-700x700.jpg";500.00;NO;"Fragancias de notas dulces, matices afrutados, que posee un corazón de muguet que evoluciona hacia notas orientales de maderas y almizcles.";"SI";"SI"
"tarjeta-aromatica-[cereza malbec]";"Tarjeta Aromática Lavanda y Manzanilla";"Tarjetas Aromáticas";"https://saphirus.com.ar/wp-content/uploads/2022/04/Lavanda-y-Manzanilla-700x700.png, https://saphirus.com.ar/wp-content/uploads/2022/04/20250819-Tarjetas-Lavanda-Manzanilla-Saphirus-fb-700x700.jpg";500.00;NO;"Aroma fresco de lavanda y menta que aportan notas aromáticas con carácter que se mezclan perfectamente con el corazón de manzanilla y lirio, culminando con un fondo de tabaco y especies.";"SI";"SI"

